Stock_Exchange_Code,back_door_listing,Share_holding ratio_sub_shareholders,PE Ratio,PCF,Enterprise_Multiple,PB_ratio,Dynamic_PE_ratio,WACC,Annual_yield,EPS,Net_cash_flow_from_operating_activities_per_share,Gross_operating_Income_per_share,Capital reserves per share,Retained earnings per share,Net cash flow per share,ROE,Net profit margin on sales,ROA,Annualized ROE,Gross profit margin on sales,Selling expense/Gross revenue,Overheads/Gross revenue(%),Financial expenses/Gross revenue(%),Ratio of profits to cost,R&D expenses/Gross revenue(%),Gearing ratio,Equity Multiplier,Current ratio,Cash ratio,Quick ratio,Times interest earned,Long-term debt to working capital ratio,Net debt/equity value(%),Interest-bearing debt/equity value,Inventory turnover days,Inventory turnover,Accounts receivable turnover ratio,Accounts payable turnover ratio,Current asset turnover ratio,Fixed asset turnover ratio,Total asset turnover ratio,Working capital turnover ratio,Non-current capital turnover,Earning per share growth rate(%),Year-on-year growth rate of total revenue(%),Year-on-year growth rate of operating profit(%),Year-on-year growth rate of total profits(%),Year-on-year growth rate of net cash flow from operating activities(%),Year-on-year growth rate of ROE(Diluted),Year-on-year growth rate of net assets(%),Year-on-year growth of total liabilities(%),Year-on-year growth rate of net cash flow(%),Year-on-year growth of total assets(%),Year-on-year growth of net profit(%),Year-on-year growth of total operating cost(%),Net asset per share growth rate,Total asset growth relative to the beginning of the year,Increase/decrease rate(%),Audit opinion
002286.SZ,0,15.05,62.1171,-42.5156,17.4521,1.5705,58.9508,10.84,-25.5624,0.11,0.2584,3.5482,2.1689,0.9395,-0.3426,2.5767,3.0606,2.5688,3.4356,15.2156,6.3353,3.8699,1.0276,3.1626,0.2288,39.0586,1.6409,1.0429,0.4518,0.8358,4.9222,1.334,7.441,25.6095,50.8225,5.3126,7.0283,3.8625,1.3642,1.1119,0.5079,-153.2566,1.1192,-8.3333,4.3729,-6.8812,-8.5102,-25.5018,-10.3434,2.0539,9.2248,-1265.6948,4.5899,-8.5201,3.8178,2.1121,0.0454,10.8327,5
600330.SH,0,13,24.5538,24.3268,13.468,1.823,21.1046,11.67,7.7904,0.147,-0.1256,1.9035,2.466,0.5543,-0.2698,3.7367,7.7362,3.2781,4.9823,24.2394,2.2352,5.9577,1.5867,8.9863,6.3227,36.7749,1.5817,1.5286,0.2913,1.0894,6.7566,0.5115,3.4455,16.9531,136.6156,1.9763,1.7758,1.9719,0.7057,0.9106,0.3058,2.0848,0.7847,-37.1795,-0.585,-30.9162,-31.8392,-9.5473,-39.5751,4.0862,10.1257,-18786.6595,6.7695,-38.0123,4.4786,5.1946,8.9108,46.8567,5
603725.SH,0,30.73,46.3999,-10.8037,18.3246,1.9622,471.3043,12.13,60.5256,0.03,0.2251,2.9909,1.7706,1.012,0.013,0.6315,0.574,1.1771,0.8419,15.6805,5.154,6.1883,1.6594,0.5848,3.5239,35.6571,1.5542,1.5379,0.2408,1.1392,1.4627,0.0917,13.6902,20.3484,86.7998,3.1106,2.0507,4.2098,0.9102,1.3418,0.485,2.4877,1.4565,-89.6552,-14.9653,-100.8497,-90.2306,895.3893,-87.771,-0.6895,-12.4591,104.5099,-5.1292,-91.561,-9.1882,-29.6654,-2.3017,-3.1474,5
600477.SH,0,41.99,14.1491,151.6193,12.0075,2.3282,20.1551,12.45,-19.4532,0.14,0.1569,2.0938,0.0537,0.3755,0.007,9.1649,6.902,4.7585,12.2199,18.6043,1.9128,3.8539,0.8039,7.7951,3.4611,58.9064,2.4335,1.1804,0.1574,0.532,10.8081,0.0224,6.6693,14.933,230.8766,1.1695,3.4201,1.8727,0.7862,4.8772,0.5476,4.619,2.7023,-29.6482,8.939,-31.9724,-32.1125,-23.7824,-34.7873,8.057,8.222,-88.8825,8.3172,-27.4189,15.5129,-14.1178,8.3196,-3.7203,5
000910.SZ,0,45.91,9.208,105.0922,6.0549,1.554,26.6555,15.14,-25.9548,0.84,0.2466,9.2358,0.5609,6.6735,-0.2882,10.32,9.3967,8.0482,13.76,36.3316,14.1856,8.1981,-0.0459,10.7592,2.236,36.3123,1.5702,1.8092,0.5539,1.0453,0,0.0139,-16.5499,3.5431,160.4206,1.6831,5.0781,2.8268,1.0748,3.9629,0.6976,2.3737,2.8069,5,0.072,0.8457,0.8285,-49.9687,-9.7649,17.2585,23.696,-4.1799,19.2668,1.3323,-0.4363,9.4365,11.3233,37.0099,5
300184.SZ,0,11.66,25.3103,-34.3799,18.9536,1.8021,26.8664,12.58,-0.2796,0.2017,0.0692,8.7858,2.132,0.8135,-0.1239,5.1206,2.3056,4.9903,6.8274,5.0728,1.2044,0.7133,0.4854,2.3676,0.1408,29.6382,1.4212,2.0441,0.1413,1.4368,6.5606,0.0078,3.4766,7.5803,32.8553,8.2179,4.6763,7.9851,2.6387,45.376,1.5671,5.1994,4.9632,-22.0634,25.8539,-23.5327,-23.8945,194.2479,-25.9487,4.9629,-9.7837,-226.8414,0.1128,-22.2736,28.0445,-41.9696,4.3045,73.1291,5
000034.SZ,1,23.66,16.913,-24.4888,21.3444,2.365,16.6804,7.93,-12.4128,0.7845,1.6085,96.2826,3.6259,1.6604,1.2092,12.697,0.8098,3.8561,16.9293,3.9282,1.8756,0.2763,0.7849,0.8172,0.127,84.709,6.5398,1.0055,0.1181,0.6145,2.0842,16.5405,102.113,122.263,33.1104,8.1545,7.071,6.7171,3.0183,386.5836,2.3572,1349.6735,14.7756,49.0028,18.0322,57.6595,52.9587,66.7652,29.823,14.1069,10.1134,721.881,10.667,46.833,18.0843,9.1978,5.6275,49.9579,5
002517.SZ,1,21.44,492.9409,-15.1361,21.6009,1.6627,22.5864,13.44,-37.8396,0.03,0.0065,0.6987,0.3437,1.2303,-0.0608,1.4674,7.89,2.1945,1.9565,68.6308,29.601,9.441,-0.2654,11.1572,20.1541,14.2895,1.1667,2.9654,0.9811,2.9654,0,0.0264,-5.3883,2.2318,0,0,1.5004,1.011,0.6095,61.4005,0.2458,0.9476,0.7849,-86.9565,-13.3098,-78.3467,-77.5315,-97.8543,-84.8866,-4.1316,-16.4685,76.8565,-5.3523,-79.8989,13.7067,2.4499,1.6804,-30.4582,5
300377.SZ,0,21.45,51.4943,-36.1312,41.4573,3.3888,87.6046,13.91,19.2324,0.1685,-0.0642,0.7383,2.0775,0.607,0.0141,4.5609,23.1602,4.5127,6.0812,77.7098,3.2674,8.4924,0.4139,65.1537,38.7655,9.7819,1.1084,5.2196,1.2469,5.2187,63.8242,0.005,-1.7843,2.4405,2.1429,126,0.7591,69.6096,0.3386,0.6769,0.1708,0.428,0.401,6.1083,15.8726,3.4787,3.1662,72.3633,3.5369,2.4455,2.4065,102.9668,4.2396,3.6585,19.4063,2.0505,-0.1266,5.0146,5
601158.SH,0,50.04,19.1181,50.4883,11.2541,1.9516,20.379,9.3,-7.014,0.3,0.3525,0.8527,0.9614,0.7019,-0.0579,9.9827,35.2382,7.3627,13.3103,44.3652,1.909,12.5232,0.5401,49.0308,0.0429,31.6054,1.4621,1.3226,0.7351,1.1977,69.2207,1.8612,-10.5551,4.2565,55.888,4.8311,4.0879,2.1679,0.7196,0.4052,0.197,2.1079,0.3583,3.4483,12.9759,4.2604,3.6046,5.2617,-0.786,4.4296,52.3225,90.378,15.7981,3.5225,15.4088,4.2814,8.1686,5.7825,5
300179.SZ,0,28.01,33.4196,151.0919,21.8817,2.6163,44.9143,12.58,-10.254,0.1757,0.222,0.7583,0.3145,0.5195,-0.2276,10.1443,23.2045,8.4943,13.5257,55.9276,6.0217,11.6697,-1.6075,37.6268,7.3011,22.8017,1.2954,3.1196,0.482,2.6504,0,0.0721,-8.232,0.0783,170.5379,1.5832,1.829,1.3265,0.539,1.8625,0.3386,0.7809,1.2154,54.6655,39.7321,53.9045,54.8531,111.7462,46.8813,6.9618,1.7789,-726.8529,5.737,57.0572,25.3214,4.9899,5.4431,53.019,5
000507.SZ,0,29.64,33.3254,-65.7905,13.1703,1.8326,162.2322,11.15,-8.5632,0.1723,0.1231,2.5668,1.7865,1.3377,0.4677,3.5891,6.7821,3.244,4.7855,15.0693,3.0472,4.9942,2.8575,7.0451,0.2232,38.2874,1.6204,1.1343,0.6679,1.0539,3.8307,5.2537,32.1793,43.0323,16.9595,15.9203,4.7474,6.8417,1.188,0.8547,0.2964,114.7779,0.5485,-5.0689,33.4093,-9.7991,-5.5396,-23.2862,-44.6464,84.2524,-2.7238,65.8961,34.4115,0.0254,34.6128,55.6209,35.6786,-6.3685,5
002665.SZ,0,10.12,-20.6448,-9.2608,-15.5793,1.8305,118.4789,10.45,0.3696,0.0061,-0.0791,0.1388,1.5702,0.0486,-0.1476,0.232,3.4871,0.0618,0.3093,30.1218,2.8908,19.8825,-3.4532,3.8643,7.5578,18.9442,1.2337,2.3751,1.435,2.1653,0,0.0572,-14.2177,7.1979,294.8167,0.9158,0.4583,0.4428,0.0944,0.142,0.0417,0.1606,0.1528,195.3125,-28.3657,117.0691,194.9518,37.0637,204.3527,-8.4979,-16.9775,72.2922,-11.444,158.6449,-27.0203,-0.0047,-1.8484,19.573,5
002138.SZ,0,14.19,33.4936,-519.8023,19.4922,3.5886,45.9648,9.92,4.7184,0.37,0.5806,2.3951,2.4575,1.8063,-0.1446,6.8927,15.62,6.5919,9.1903,34.6157,2.6555,5.4951,0.5006,20.8435,7.1778,22.413,1.2889,1.8523,0.3084,1.3895,37.1032,0.1695,0.0881,3.0925,103.5271,2.608,1.824,3.2817,0.9611,0.7566,0.3549,1.7757,0.7419,-15.9091,10.3788,-16.6503,-17.6989,-0.1676,-19.9415,2.5855,76.7478,-32.2014,13.4792,-17.4904,15.6052,1.0564,7.8039,68.6479,5
300207.SZ,0,28.23,27.5012,-14.1664,21.6539,3.6942,37.0316,11.43,12.6312,0.32,0.6242,11.4614,1.1654,1.3342,-0.6351,9.2336,2.8355,4.3537,12.3115,15.4565,1.0944,3.3947,1.4756,3.1194,5.6803,73.6157,3.7901,0.9384,0.2222,0.6728,3.3945,0,8.9597,26.2249,65.5689,4.1178,3.2832,1.7284,1.3242,4.813,0.8692,128.1883,3.4258,6.6667,35.3562,34.1755,36.8622,19.3849,7.0707,9.2601,23.8845,-256.5184,21.4401,16.053,35.3122,2.9352,18.5439,129.8076,5
002108.SZ,0,29.8,22.8821,177.8556,12.6818,1.9143,53.5002,13.66,-36.5712,0.1199,0.1416,1.5874,0.1297,1.0054,-0.0213,5.2225,7.3267,5.1209,6.9634,16.9925,4.7363,1.9499,1.8839,7.9247,1.2524,29.1416,1.4113,1.6712,0.145,1.389,5.7522,0.3081,10.9379,14.4389,56.9765,4.7388,1.7853,9.0896,1.1257,1.5672,0.4726,2.8082,1.0788,-45.176,-10.0785,-41.4674,-41.0836,175.9087,-45.4863,0.5949,-23.9581,-30.4723,-8.2205,-46.5638,-8.0738,0.7236,-3.45,-4.8496,5
002072.SZ,0,8.23,-3.324,-387.9408,-5.0458,-4.3658,-53.974,10.63,-49.77,-0.1071,-0.0243,0.4196,1.0891,-3.4902,-0.0015,0,-25.5321,-1.8282,0,5.321,0,4.9945,14.6918,-22.3023,0,149.8906,0,0.5091,0.0003,0.5091,-0.7178,0,29.873,30.0644,0,0,2.1759,0.9429,0.205,92.6563,0.1734,-0.2789,0.1103,-12.7368,27.2516,6.9171,-3.2929,-141.3248,0,-573.6515,-3.862,93.182,-39.9904,-3.6948,6.9799,-9.9504,-3.8594,-5.5195,2
002204.SZ,0,55.71,77.6047,28.8013,33.4902,1.0402,367.7218,10.65,-10.554,0.0127,0.2161,2.2755,1.2535,1.0227,0.1116,0.3691,0.4544,0.2879,0.4922,19.0112,4.1848,9.9955,-0.3297,0.4747,1.0148,60.0826,2.5052,1.3686,0.14,0.9126,0,0.1213,-2.5831,10.9387,297.1488,0.9086,0.6798,0.6691,0.3521,1.7381,0.2743,1.2689,2.0309,116.366,36.6543,123.7328,119.3076,185.8529,115.7749,3.4271,2.4723,227.3218,2.7824,112.859,24.7075,0.94,6.7646,9.0569,5
002263.SZ,0,27.91,210.4451,30.5379,18.5725,1.5497,-188.8775,12.48,-21.81,0.02,0.0457,0.6408,0.4329,-0.2746,-0.297,1.4007,2.5585,1.7572,1.8676,10.43,1.0198,3.559,2.0491,2.6482,1.296,9.9222,1.1102,3.98,1.3381,3.0174,2.246,0.1529,16.5281,18.9837,39.4329,6.8471,7.5735,15.521,0.914,0.6956,0.3818,2.5939,0.9105,0,9.878,599.7234,777.9777,-1.3179,497.7936,1.8046,-77.4825,-1246.7315,-25.558,933.2304,5.7491,2.1247,-35.9614,23.3533,5
300211.SZ,0,48.4,411.9683,92.5162,69.7971,3.6579,364.8277,14.42,-12.3096,0.0116,0.1464,0.2474,0.1235,0.3799,-0.0141,0.7235,4.6705,0.0604,0.9646,25.2251,4.0386,14.4271,-4.7707,5.1694,7.7303,7.3903,1.0798,9.74,4.4063,9.4796,0,0.0137,-7.2946,0.0058,49.8099,5.4206,0.8563,1.8376,0.2227,0.5647,0.1423,0.2518,0.5353,23.4043,-24.1102,27.295,25.3949,33.3477,26.5839,-2.5627,-37.7902,-111.1126,-6.4766,23.3399,-22.2918,-2.9884,-4.5474,67.4997,5
000728.SZ,1,21.43,33.373,7.7475,0,1.254,18.3123,12.3,-10.6128,0.21,1.469,0.6675,3.747,1.3403,0.6013,2.8249,31.156,0,3.7666,0,0,50.9388,0,59.6661,0,69.2172,3.2486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,38.1323,110.2459,112.9525,365.7112,113.3086,-0.0284,9.0842,137.2721,6.1075,113.317,13.655,1.0821,3.7124,36.6788,5
603056.SH,0,71.99,26.5099,-19.2884,8.7357,3.6305,-74.514,13.53,227.184,0.12,-0.0302,19.2159,0.3304,2.506,-1.2685,2.8169,0.6046,2.1885,3.7559,9.4382,1.495,7.3357,0.544,0.6031,0.3583,53.7296,2.1612,1.1461,0.3629,1.1399,1.8136,0.4243,-1.5068,13.14,0.3664,736.8526,13.4298,12.3126,3.6297,9.5143,2.2183,19.3121,7.4608,-75,14.9282,-76.1253,-76.4384,-102.3813,-76.3958,2.9386,-5.9345,-332.0039,-2.0269,-75.7022,18.6645,-4.2094,1.8682,-31.8242,5
300267.SZ,0,41.44,60.2037,36.3883,27.488,2.1367,35.0148,12.88,-17.994,0.0809,0.0142,0.9451,0.4637,1.2429,-0.2648,2.9326,8.3294,3.02,3.9101,27.1125,9.1714,6.7954,-1.1438,9.4255,2.0805,5.9564,1.0633,12.5116,3.6224,8.16,0,0.0477,-10.492,0.8359,183.2132,1.4737,4.6096,14.6552,0.6461,0.8694,0.3187,0.7066,0.8604,-43.9751,26.0611,-44.48,-46.2126,1.7597,-44.8832,1.6719,18.204,-48.856,2.4138,-44.7664,49.0215,3.2495,2.2683,33.9305,5
600082.SH,0,24.29,199.3385,-16.0874,36.2497,1.7602,86.361,10.35,-9.0204,0.0264,0.1308,0.7638,0.6386,0.8523,-0.6831,1.0016,3.4594,2.7056,1.3355,26.9243,1.1775,1.5798,12.4718,3.6698,0,43.0615,1.7563,2.86,0.1041,0.1702,1.438,0.1498,17.7841,23.1068,2094.5457,0.1289,705.1227,2.0782,0.1561,124.5928,0.1509,0.2587,5.1317,1452.9412,8.2889,142431.1109,194.348,117.9617,1456.0906,1.8221,-23.8565,-252.4698,-11.0895,1484.4447,2.1333,1.0067,-14.8693,-10.4677,5
600105.SH,0,36.69,39.51,-29.5619,21.7794,2.4476,90.6245,12.75,2.0568,0.014,0.2551,2.1005,0.6016,0.4083,0.1735,0.6161,1.679,1.2155,0.8215,7.1672,2.9314,4.9714,0.9272,1.6493,4.4475,50.2712,2.0109,1.5238,0.2795,1.173,2.9673,0.8057,8.2167,15.537,87.8425,3.0737,2.273,3.2323,0.8471,3.8032,0.4418,2.8641,1.1516,-83.3333,16.296,-60.1386,-72.2091,252.0508,-84.1857,3.706,47.551,370.4849,22.4463,-64.6187,20.6586,0.5395,16.7633,20.5367,5
002390.SZ,0,21.52,-7.0336,-65.1348,-15.5474,1.8527,37.2256,11.11,-12.4068,0.12,0.344,3.0099,2.1739,-0.0977,-0.2949,4.0646,3.975,3.3037,5.4195,21.3962,6.5938,6.5595,1.9589,4.2226,0.474,50.6375,2.0258,1.2233,0.2225,1.0231,3.5479,0.3215,30.7178,46.086,68.9633,3.9151,1.6919,3.915,0.7964,2.0748,0.4753,4.1498,1.5799,-25,-0.1395,-19.3536,-26.507,247.5936,1.4893,-25.2735,-8.6036,16.5956,-17.3306,-25.1274,1.2023,-1.7362,-5.4815,28.3619,5
002270.SZ,1,33.34,23.0013,-1165.4639,18.112,1.7312,27.7874,12.01,-12.294,0.1323,0.0001,1.1076,1.2408,1.694,-0.0968,4.351,12.6725,3.9506,5.8013,50.725,16.3311,8.8001,5.8445,15.5852,3.2604,39.0758,1.6414,4.0891,0.6631,3.3929,3.1735,0.4362,14.6996,27.3677,280.5671,0.9623,0.5127,1.1447,0.307,2.5279,0.213,0.4356,0.9062,36.6736,35.788,59.4283,41.1276,-99.947,27.9664,6.8293,-32.4389,-155.9856,-12.8959,47.3514,32.8102,2.4758,-5.0327,7.0252,5
600426.SH,0,32.19,8.0338,168.8793,5.5176,1.9491,9.1558,14.15,28.1652,1.176,1.6753,6.5229,1.2728,5.6757,0.1397,14.8575,18.0233,12.7028,19.8099,28.6801,2.5398,0.9523,1.1536,23.4987,2.4659,26.99,1.3697,1.4816,0.4773,1.3365,19.3993,1.24,10.8109,17.1362,18.1328,14.8902,9.7,5.4704,2.3563,0.8406,0.5676,11.3887,0.9774,-24.8082,-2.195,-24.5206,-24.5154,-12.0631,-36.0957,18.0699,-29.3743,-86.8697,-0.0518,-24.5483,7.6401,13.3171,0.3932,66.9782,5
600393.SH,0,20.24,50.2638,-6125.1159,33.6403,1.7902,32.8032,12.35,-26.0856,0.15,1.1562,1.7113,0.8272,0.5489,-0.01,6.3437,7.9629,4.0174,8.4583,36.1987,1.9957,3.6815,5.9624,8.9874,0,59.6633,2.4791,1.7885,0.0338,0.4405,2.8798,0.1939,77.8076,81.5186,1270.2579,0.2126,5.6067,1.5861,0.2517,20.6525,0.234,0.6154,3.2878,-40,73.8467,-24.7964,-28.3142,230.4219,-39.6139,1.7296,-22.2947,-112.1792,-13.8553,-43.2922,82.5768,7.0691,-13.3886,27.3585,4
000829.SZ,0,18.8,-27.2918,-21.175,44.7771,2.4478,132.2223,8.93,-17.298,0.0295,0.9131,36.1172,0.4508,0.8633,0.0274,1.2194,0.1227,1.5269,1.6259,3.5422,1.5082,0.6358,0.7892,0.1234,0.1099,84.0336,6.2631,0.9749,0.3585,0.6231,0.7419,0,-5.8061,52.5554,27.7022,9.7465,33.0108,5.8204,3.5339,141.1268,2.6076,-136.3774,14.1523,264.1975,21.1907,299.6267,307.0858,12.1966,286.3454,-7.5254,10.9133,106.5141,7.6976,1750.5447,20.4979,1.8113,25.1044,11.7647,5
600198.SH,0,17.15,20.2997,56.2421,11.5516,61.5034,-18.2677,13.45,4.7736,-0.6102,0.0453,1.06,4.171,-5.6234,-0.6646,0,-61.0022,-5.6125,0,33.2045,10.6523,35.339,18.776,-45.9823,9.5525,99.5125,205.1402,0.601,0.0815,0.4991,-2.1892,0,16.9495,24.7936,216.0264,1.2498,0.7539,0.6257,0.2789,1.7748,0.1365,-0.8657,0.4241,-313.3566,-40.4753,-302.2032,-311.2676,-90.8651,0,-182.5524,-17.6509,16.4631,-20.3761,-325.3035,-39.4951,-290.6552,-14.1808,58.3704,5
002674.SZ,0,28.05,34.8306,20.2496,22.523,1.9308,50.7488,12.3,18.606,0.3117,0.0528,3.6287,4.4938,1.5295,-0.6747,4.1443,8.5859,3.2553,5.5258,16.636,1.1003,4.4421,-1.2921,9.7152,3.1344,19.5715,1.2433,3.9811,2.2684,2.9599,0,0.0126,-21.6528,6.7179,150.8149,1.7903,3.5839,4.3881,0.5014,2.1479,0.3819,0.6807,2.2086,70.701,-13.692,62.7433,69.5527,-93.6845,72.7315,-1.1584,28.9683,-220.0671,3.756,70.6336,-17.5274,-3.7444,-6.3205,51.9631,5
600265.SH,0,55,290.2355,173.802,131.1941,101.5929,5881.0574,9.39,-2.9184,-0.05,-0.4531,1.1012,2.1972,-3.0778,-0.2602,-19.9461,-4.5745,0.5119,-26.5949,4.4228,0.1086,6.7419,5.8043,-4.1856,0,92.4433,13.2333,2.5137,0.1986,0.8188,0.2201,1.2629,0.1338,0.8732,360.3016,0.7494,3.3651,11.0743,0.5074,4.3588,0.4007,0.8967,2.8964,68.75,164.7917,71.0712,69.56,-1413.8172,92.0951,288.1668,1.4384,-1075.3926,8.1633,69.2388,98.5251,-18.1373,-6.9102,-10.3487,5
000619.SZ,0,30.63,184.0906,21.047,12.9295,0.8415,-37.3072,9.45,-25.9056,0.0597,0.0966,7.5077,1.2249,3.8932,-0.2422,0.8735,0.858,1.366,1.1647,12.1678,5.6807,5.3951,0.7028,0.8525,0.3009,32.4352,1.4801,1.9967,0.2379,1.5489,2.7905,0.1161,17.2146,38.1164,58.7742,4.5939,2.8773,18.4413,1.2108,2.1297,0.6966,2.4352,2.1554,370.0787,16.414,114.8697,112.123,121.9563,366.4496,1.0752,15.26,17.7651,5.7653,301.1303,16.154,0.8773,4.7991,11.5607,5
601968.SH,0,56.44,61.5686,-503.9218,18.0974,1.9277,50.2941,9.77,-16.752,0.09,0.6362,4.8763,1.0811,0.5399,0.8575,3.4193,2.198,2.7364,4.5591,13.3446,3.5659,3.475,1.1255,2.3077,1.677,45.8368,1.8463,1.1861,0.3058,0.9431,3.6019,0.2799,36.5744,41.925,54.1366,4.9874,2.9041,2.1907,1.4096,1.4617,0.675,-66.5244,1.8306,200,6.6334,143.396,139.4268,10.4985,131.3732,11.2221,-19.6323,529.3096,9.694,142.3742,4.458,10.5624,15.2782,27.8946,5
601518.SH,0,54.35,17.0861,12.039,8.281,1.1248,24.739,10.3,-9.8736,0.1,0.2484,0.4049,0.4638,1.0546,0.3601,3.9758,25.4372,4.2337,5.3011,59.2394,0,9.2236,14.7537,38.8186,0,40.4844,1.6802,1.9225,1.8691,1.9205,3.4843,4.4615,36.5036,60.9527,1.2869,209.8138,0,26.3252,0.5669,0.0974,0.0824,1.5162,0.1382,-37.5,-12.1995,-33.2798,-33.2867,-15.054,-35.5021,4.3173,-6.6209,-16.1895,-0.7574,-35.1933,4.7671,3.3072,-0.8414,3.0671,5
600156.SH,0,40.31,81.8929,75.9515,61.0608,3.5882,-56.7884,14.9,-4.8684,-0.0657,-0.0944,1.8548,0.368,0.3527,-0.202,-3.8621,-4.2017,-2.1512,-5.1494,3.981,2.1125,4.8669,-0.0537,-4.044,0.8067,37.0066,1.5875,1.7929,0.6047,1.2987,0,0.1731,-8.3347,0.8147,66.1365,4.0825,6.1563,8.9804,1.0988,6.6791,0.6774,2.3464,2.8659,-23.4962,9.4608,-8.6985,-9.9693,-304.4975,-3.3278,19.6253,14.2984,-473.5763,15.8748,-13.2201,6.4037,10.6079,11.5179,9.291,5
600604.SH,0,45.08,100.0953,-42.8453,41.4909,4.0547,518.491,12.36,74.7588,0.0113,-0.3354,0.1741,1.6459,0.5781,-0.105,0.3485,21.3122,1.6112,0.4647,50.383,0.2123,11.4847,47.7328,19.7475,0,56.7317,2.3112,3.2506,0.5599,0.7585,1.7248,1.1003,31.645,36.2188,13046.7861,0.0207,4.6973,0.4083,0.033,14.2916,0.0196,0.045,0.1732,-63.0719,-19.4616,15.0094,6.376,45.7296,-64.0216,3.1444,34.0006,54.3548,27.3732,2.9689,-3.3098,-0.3001,4.0829,15.0798,5
000786.SZ,0,37.83,14.1848,658.43,10.303,2.2877,24.9022,15.65,21.8664,-0.006,0.8203,5.8106,1.8592,4.788,-0.0143,-0.078,-0.0079,1.1816,-0.104,34.587,4.209,5.0344,0.2355,-0.0103,2.9869,27.6633,1.3824,1.1325,0.1033,0.7809,9.4054,1.2098,1.9929,3.897,60.1746,4.4869,27.7381,6.3001,1.826,1.234,0.5335,4.989,0.973,-100.5155,3.2033,-10.7222,-91.4916,-25.085,-100.5445,-2.5971,50.0598,-111.1585,8.0793,-100.0376,7.4738,-5.479,5.4936,89.6989,5
000776.SZ,1,22.31,19.344,4.7335,0,1.2953,9.4312,10.71,3.0444,0.74,3.1543,2.2776,4.1811,3.9246,2.2938,6.3655,34.9336,0,8.4874,0,0,39.5206,0,87.1225,0,75.2064,4.0333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.037,52.7995,50.0209,43.1471,-12.7836,28.2528,6.4395,-4.9315,15376.2899,-2.3724,40.5378,55.3551,7.5321,-1.5128,21.4005,5
000997.SZ,0,29.59,28.2758,185.4592,22.0861,3.44,18.2183,11.74,-1.1496,0.6206,0.0384,4.0842,1.7517,2.7743,-0.3722,11.475,16.6783,6.3095,15.3,33.3245,3.432,7.0308,-0.5088,21.2701,9.0654,44.8072,1.8118,1.5684,0.5116,1.3413,0,0.1828,-7.9535,5.5244,109.1369,2.474,4.5598,2.6463,0.572,6.8632,0.3883,1.6531,1.629,30.873,3.1995,25.0896,29.178,-83.2707,18.5261,10.4124,-9.4743,-180.9911,2.3014,33.7449,-1.5417,7.9954,-1.3904,10.4185,5
600212.SH,0,12.83,-10.7961,99.3041,-14.0026,3.9374,-14.3356,12.48,-17.3832,-0.4471,-0.0206,0.3687,0.9143,-1.4182,-0.0504,-48.752,-121.2792,-44.7261,-65.0027,2.5341,0.388,8.8357,-0.2511,-112.1673,0,13.3779,1.1544,2.9039,1.5492,2.8011,0,0,-4.655,0,6.7633,39.9215,6.4336,12.0306,1.2405,1.8463,0.368,1.7351,0.8101,-735.7009,11.148,-742.732,-736.3882,68.4708,-1614.8854,-51.2277,54.1858,25.4398,-46.3179,-736.3882,23.5899,-39.1493,-33.3889,5.8974,5
002162.SZ,0,46.83,104.0716,-158.3099,28.0142,3.2203,-99.9118,12.57,-21.8748,0.0401,0.0831,0.9958,0.0838,-0.1699,-0.1027,3.588,3.8808,3.2553,4.784,34.5088,16.5578,7.4071,4.0897,4.087,0.7445,56.5434,2.3011,0.8474,0.1585,0.439,2.1303,0,23.4972,28.1215,171.0985,1.578,5.7033,2.6046,1.1616,1.5716,0.3736,-5.6537,0.7597,73.5931,21.397,42.1043,53.3589,27.8384,59.2595,8.6651,0.8546,-161.6749,4.1976,77.9505,20.2414,4.5959,-0.0591,28.8732,5
002669.SZ,0,24.99,33.4865,61.438,24.8958,1.6929,30.8895,12.73,-23.064,0.363,0.546,2.6867,5.2439,1.8551,0.2015,4.5124,13.1644,4.7276,6.0166,37,8.3433,7.0876,0.1415,16.6791,6.2698,12.3262,1.1406,5.0082,1.0506,4.4058,114.1547,0.0033,-7.012,4.2985,102.5133,2.6338,0.8707,3.6388,0.4817,2.5024,0.2927,0.6208,1.1012,42.3529,-2.5046,55.5086,54.4311,257.3372,35.9896,10.0185,-19.5621,129.9463,5.1975,49.4164,-5.7648,3.9503,5.0999,31.5789,5
002213.SZ,0,19.49,-2127.8301,-53.8045,228.451,4.7368,-157.9218,13.2,-38.3136,-0.0199,-0.0305,0.4233,0.0037,0.6327,0.362,-1.1208,-4.3584,-1.4069,-1.4944,30.2542,8.7944,22.5408,-2.5276,-4.3642,5.7534,12.7304,1.1459,6.3104,2.0305,5.6778,0,0,-2.2004,0,151.2,1.7857,1.2668,1.3535,0.2551,1.2068,0.2047,0.3054,2.1647,-274.5614,19.3004,-288.9957,-223.2752,95.2708,-277.2887,-1.4592,1.5924,374.7098,0.3115,-261.6323,21.7196,-1.1145,-0.8937,33.7272,5
